perturbation_multiplier;n_samples_per_tuple;p;val_percent;conversion_method;fidelity_error;fooled_heuristic;ood_error;summary;number_preds;number_perturbation_preds;replication_rate
1.0;1.0;0.6;0.3;0.0;0.31999999999999995;0.4852608335615574;0.3687002652519894;{1: [('age', 0.09546925566343042), ('length_of_stay', 0.06310679611650485), ('priors_count', 0.061488673139158574), ('race', 0.05016181229773463), ('unrelated_column_one', 0.7297734627831716)], 2: [('age', 0.0970873786407767), ('length_of_stay', 0.07119741100323625), ('priors_count', 0.1343042071197411), ('race', 0.5501618122977346), ('sex', 0.0016181229773462784), ('two_year_recid', 0.08576051779935275), ('unrelated_column_one', 0.05177993527508091), ('unrelated_column_two', 0.008090614886731391)], 3: [('Nothing shown', 0.4854368932038835), ('age', 0.05177993527508091), ('c_charge_degree', 0.012944983818770227), ('length_of_stay', 0.08414239482200647), ('priors_count', 0.1407766990291262), ('race', 0.05177993527508091), ('sex', 0.006472491909385114), ('two_year_recid', 0.04854368932038835), ('unrelated_column_one', 0.022653721682847898), ('unrelated_column_two', 0.09546925566343042)]};213.0;224.0;0.4909974792942024
1.0;1.0;0.6;0.3;1.0;0.31999999999999995;0.3801955389816075;0.3687002652519894;{1: [('age', 0.0016181229773462784), ('length_of_stay', 0.003236245954692557), ('race', 0.19902912621359223), ('unrelated_column_one', 0.7961165048543689)], 2: [('age', 0.17475728155339806), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.14401294498381878), ('race', 0.48220064724919093), ('sex', 0.0048543689320388345), ('two_year_recid', 0.10194174757281553), ('unrelated_column_one', 0.008090614886731391), ('unrelated_column_two', 0.009708737864077669)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.061488673139158574), ('c_charge_degree', 0.011326860841423949), ('length_of_stay', 0.13106796116504854), ('priors_count', 0.1796116504854369), ('sex', 0.0048543689320388345), ('two_year_recid', 0.0372168284789644), ('unrelated_column_two', 0.08576051779935275)]};213.0;224.0;0.4909974792942024
1.0;1.0;0.8;0.1;0.0;0.29000000000000004;0.4861711085482609;0.3907351460221551;{1: [('age', 0.05663430420711974), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.06796116504854369), ('race', 0.06957928802588997), ('unrelated_column_one', 0.7362459546925566)], 2: [('age', 0.07928802588996764), ('c_charge_degree', 0.008090614886731391), ('length_of_stay', 0.11165048543689321), ('priors_count', 0.1941747572815534), ('race', 0.56957928802589), ('two_year_recid', 0.008090614886731391), ('unrelated_column_one', 0.025889967637540454), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.5080906148867314), ('age', 0.07605177993527508), ('c_charge_degree', 0.009708737864077669), ('length_of_stay', 0.10194174757281553), ('priors_count', 0.0970873786407767), ('race', 0.05339805825242718), ('sex', 0.006472491909385114), ('two_year_recid', 0.059870550161812294), ('unrelated_column_one', 0.012944983818770227), ('unrelated_column_two', 0.0744336569579288)]};257.0;265.0;0.5532949225783219
1.0;1.0;0.8;0.1;1.0;0.29000000000000004;0.4191498498437478;0.3907351460221551;{1: [('age', 0.0016181229773462784), ('race', 0.22168284789644013), ('unrelated_column_one', 0.7766990291262136)], 2: [('age', 0.0970873786407767), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.16181229773462782), ('priors_count', 0.22815533980582525), ('race', 0.4854368932038835), ('sex', 0.003236245954692557), ('two_year_recid', 0.008090614886731391), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.009708737864077669)], 3: [('Nothing shown', 0.5129449838187702), ('age', 0.09546925566343042), ('c_charge_degree', 0.025889967637540454), ('length_of_stay', 0.12135922330097088), ('priors_count', 0.11165048543689321), ('sex', 0.0016181229773462784), ('two_year_recid', 0.05663430420711974), ('unrelated_column_two', 0.0744336569579288)]};257.0;265.0;0.5532949225783219
1.0;1.0;0.8;0.2;0.0;0.29000000000000004;0.51142918817787;0.3907351460221551;{1: [('age', 0.08090614886731391), ('length_of_stay', 0.0970873786407767), ('priors_count', 0.05825242718446602), ('race', 0.045307443365695796), ('unrelated_column_one', 0.7184466019417476)], 2: [('age', 0.07766990291262135), ('c_charge_degree', 0.009708737864077669), ('length_of_stay', 0.10032362459546926), ('priors_count', 0.21035598705501618), ('race', 0.5598705501618123), ('two_year_recid', 0.0048543689320388345), ('unrelated_column_one', 0.03559870550161812), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.5275080906148867), ('age', 0.07605177993527508), ('c_charge_degree', 0.022653721682847898), ('length_of_stay', 0.08090614886731391), ('priors_count', 0.09223300970873786), ('race', 0.07119741100323625), ('sex', 0.012944983818770227), ('two_year_recid', 0.05339805825242718), ('unrelated_column_one', 0.022653721682847898), ('unrelated_column_two', 0.040453074433656956)]};257.0;265.0;0.5532949225783219
1.0;1.0;0.8;0.2;1.0;0.29000000000000004;0.41914984984351866;0.3907351460221551;{1: [('race', 0.22330097087378642), ('unrelated_column_one', 0.7766990291262136)], 2: [('age', 0.08090614886731391), ('c_charge_degree', 0.012944983818770227), ('length_of_stay', 0.1488673139158576), ('priors_count', 0.2540453074433657), ('race', 0.48381877022653724), ('sex', 0.003236245954692557), ('two_year_recid', 0.008090614886731391), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.006472491909385114)], 3: [('Nothing shown', 0.5258899676375405), ('age', 0.10355987055016182), ('c_charge_degree', 0.025889967637540454), ('length_of_stay', 0.13592233009708737), ('priors_count', 0.10194174757281553), ('sex', 0.011326860841423949), ('two_year_recid', 0.04692556634304207), ('unrelated_column_two', 0.04854368932038835)]};257.0;265.0;0.5532949225783219
1.0;1.0;0.8;0.3;0.0;0.29000000000000004;0.5548532969702124;0.3907351460221551;{1: [('age', 0.08737864077669903), ('length_of_stay', 0.0825242718446602), ('priors_count', 0.06796116504854369), ('race', 0.06957928802588997), ('unrelated_column_one', 0.6925566343042071)], 2: [('age', 0.07928802588996764), ('c_charge_degree', 0.009708737864077669), ('length_of_stay', 0.12297734627831715), ('priors_count', 0.17313915857605178), ('race', 0.5258899676375405), ('sex', 0.0016181229773462784), ('two_year_recid', 0.01779935275080906), ('unrelated_column_one', 0.06472491909385113), ('unrelated_column_two', 0.0048543689320388345)], 3: [('Nothing shown', 0.5307443365695793), ('age', 0.05825242718446602), ('c_charge_degree', 0.02750809061488673), ('length_of_stay', 0.10517799352750809), ('priors_count', 0.08737864077669903), ('race', 0.0825242718446602), ('sex', 0.003236245954692557), ('two_year_recid', 0.04854368932038835), ('unrelated_column_one', 0.019417475728155338), ('unrelated_column_two', 0.0372168284789644)]};257.0;265.0;0.5532949225783219
1.0;1.0;0.8;0.3;1.0;0.29000000000000004;0.44770477213160326;0.3907351460221551;{1: [('age', 0.0016181229773462784), ('race', 0.23786407766990292), ('unrelated_column_one', 0.7605177993527508)], 2: [('age', 0.11165048543689321), ('c_charge_degree', 0.021035598705501618), ('length_of_stay', 0.127831715210356), ('priors_count', 0.22815533980582525), ('race', 0.4692556634304207), ('sex', 0.003236245954692557), ('two_year_recid', 0.016181229773462782), ('unrelated_column_one', 0.01779935275080906), ('unrelated_column_two', 0.0048543689320388345)], 3: [('Nothing shown', 0.5194174757281553), ('age', 0.0889967637540453), ('c_charge_degree', 0.016181229773462782), ('length_of_stay', 0.14563106796116504), ('priors_count', 0.11326860841423948), ('sex', 0.006472491909385114), ('two_year_recid', 0.05663430420711974), ('unrelated_column_two', 0.05339805825242718)]};257.0;265.0;0.5532949225783219
1.0;2.0;0.4;0.1;0.0;0.33999999999999997;0.41984450688410024;0.24846860643185298;{1: [('age', 0.07281553398058252), ('length_of_stay', 0.06634304207119741), ('priors_count', 0.05339805825242718), ('race', 0.040453074433656956), ('unrelated_column_one', 0.7669902912621359)], 2: [('age', 0.08737864077669903), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.1407766990291262), ('priors_count', 0.15210355987055016), ('race', 0.5258899676375405), ('sex', 0.011326860841423949), ('two_year_recid', 0.011326860841423949), ('unrelated_column_one', 0.04854368932038835), ('unrelated_column_two', 0.01779935275080906)], 3: [('Nothing shown', 0.5501618122977346), ('age', 0.07605177993527508), ('c_charge_degree', 0.045307443365695796), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.07281553398058252), ('race', 0.06796116504854369), ('sex', 0.038834951456310676), ('two_year_recid', 0.03398058252427184), ('unrelated_column_one', 0.012944983818770227), ('unrelated_column_two', 0.0372168284789644)]};196.0;209.0;0.41231544832553113
1.0;2.0;0.4;0.1;1.0;0.33999999999999997;0.33131649002625907;0.24846860643185298;{1: [('age', 0.003236245954692557), ('length_of_stay', 0.003236245954692557), ('priors_count', 0.0016181229773462784), ('race', 0.16990291262135923), ('unrelated_column_one', 0.8220064724919094)], 2: [('age', 0.10841423948220065), ('c_charge_degree', 0.003236245954692557), ('length_of_stay', 0.16019417475728157), ('priors_count', 0.17313915857605178), ('race', 0.48705501618122976), ('sex', 0.01779935275080906), ('two_year_recid', 0.016181229773462782), ('unrelated_column_one', 0.006472491909385114), ('unrelated_column_two', 0.02750809061488673)], 3: [('Nothing shown', 0.551779935275081), ('age', 0.10032362459546926), ('c_charge_degree', 0.03559870550161812), ('length_of_stay', 0.09870550161812297), ('priors_count', 0.10032362459546926), ('sex', 0.038834951456310676), ('two_year_recid', 0.040453074433656956), ('unrelated_column_two', 0.03398058252427184)]};196.0;209.0;0.41231544832553113
1.0;2.0;0.4;0.2;0.0;0.33999999999999997;0.45003748924979126;0.24846860643185298;{1: [('age', 0.06634304207119741), ('length_of_stay', 0.08090614886731391), ('priors_count', 0.08090614886731391), ('race', 0.02750809061488673), ('unrelated_column_one', 0.7443365695792881)], 2: [('age', 0.06472491909385113), ('c_charge_degree', 0.024271844660194174), ('length_of_stay', 0.12459546925566344), ('priors_count', 0.156957928802589), ('race', 0.5388349514563107), ('sex', 0.006472491909385114), ('two_year_recid', 0.016181229773462782), ('unrelated_column_one', 0.05016181229773463), ('unrelated_column_two', 0.01779935275080906)], 3: [('Nothing shown', 0.5064724919093851), ('age', 0.10194174757281553), ('c_charge_degree', 0.030744336569579287), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.09223300970873786), ('race', 0.045307443365695796), ('sex', 0.059870550161812294), ('two_year_recid', 0.032362459546925564), ('unrelated_column_one', 0.02912621359223301), ('unrelated_column_two', 0.0372168284789644)]};196.0;209.0;0.41231544832553113
1.0;2.0;0.4;0.2;1.0;0.33999999999999997;0.32286533582399607;0.24846860643185298;{1: [('age', 0.0016181229773462784), ('race', 0.1715210355987055), ('unrelated_column_one', 0.8268608414239482)], 2: [('age', 0.09546925566343042), ('c_charge_degree', 0.02912621359223301), ('length_of_stay', 0.1423948220064725), ('priors_count', 0.18932038834951456), ('race', 0.4854368932038835), ('sex', 0.009708737864077669), ('two_year_recid', 0.014563106796116505), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.032362459546925564)], 3: [('Nothing shown', 0.49838187702265374), ('age', 0.11488673139158576), ('c_charge_degree', 0.040453074433656956), ('length_of_stay', 0.1343042071197411), ('priors_count', 0.09546925566343042), ('sex', 0.05177993527508091), ('two_year_recid', 0.021035598705501618), ('unrelated_column_two', 0.043689320388349516)]};196.0;209.0;0.41231544832553113
1.0;2.0;0.4;0.3;0.0;0.33999999999999997;0.43228747790421196;0.24846860643185298;{1: [('age', 0.07605177993527508), ('length_of_stay', 0.06796116504854369), ('priors_count', 0.059870550161812294), ('race', 0.038834951456310676), ('unrelated_column_one', 0.7572815533980582)], 2: [('age', 0.08090614886731391), ('c_charge_degree', 0.006472491909385114), ('length_of_stay', 0.13268608414239483), ('priors_count', 0.1423948220064725), ('race', 0.5275080906148867), ('sex', 0.003236245954692557), ('two_year_recid', 0.019417475728155338), ('unrelated_column_one', 0.05339805825242718), ('unrelated_column_two', 0.03398058252427184)], 3: [('Nothing shown', 0.5194174757281553), ('age', 0.10194174757281553), ('c_charge_degree', 0.04692556634304207), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.07605177993527508), ('race', 0.05501618122977346), ('sex', 0.024271844660194174), ('two_year_recid', 0.03398058252427184), ('unrelated_column_one', 0.014563106796116505), ('unrelated_column_two', 0.06310679611650485)]};196.0;209.0;0.41231544832553113
1.0;2.0;0.4;0.3;1.0;0.33999999999999997;0.3228653358242762;0.24846860643185298;{1: [('age', 0.003236245954692557), ('race', 0.16990291262135923), ('unrelated_column_one', 0.8268608414239482)], 2: [('age', 0.08576051779935275), ('c_charge_degree', 0.016181229773462782), ('length_of_stay', 0.1553398058252427), ('priors_count', 0.18770226537216828), ('race', 0.48705501618122976), ('sex', 0.011326860841423949), ('two_year_recid', 0.014563106796116505), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.040453074433656956)], 3: [('Nothing shown', 0.5226537216828478), ('age', 0.12297734627831715), ('c_charge_degree', 0.032362459546925564), ('length_of_stay', 0.11974110032362459), ('priors_count', 0.10032362459546926), ('sex', 0.019417475728155338), ('two_year_recid', 0.024271844660194174), ('unrelated_column_two', 0.05825242718446602)]};196.0;209.0;0.41231544832553113
1.0;2.0;0.6;0.1;0.0;0.33999999999999997;0.5009513043386817;0.29972997299729975;{1: [('age', 0.12459546925566344), ('length_of_stay', 0.04692556634304207), ('priors_count', 0.05501618122977346), ('race', 0.05501618122977346), ('unrelated_column_one', 0.7184466019417476)], 2: [('age', 0.0970873786407767), ('c_charge_degree', 0.024271844660194174), ('length_of_stay', 0.07605177993527508), ('priors_count', 0.1779935275080906), ('race', 0.5339805825242718), ('sex', 0.006472491909385114), ('two_year_recid', 0.003236245954692557), ('unrelated_column_one', 0.07928802588996764), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.49838187702265374), ('age', 0.045307443365695796), ('c_charge_degree', 0.07281553398058252), ('length_of_stay', 0.09546925566343042), ('priors_count', 0.07281553398058252), ('race', 0.05501618122977346), ('sex', 0.011326860841423949), ('two_year_recid', 0.0889967637540453), ('unrelated_column_one', 0.022653721682847898), ('unrelated_column_two', 0.0372168284789644)]};206.0;213.0;0.499909974792942
1.0;2.0;0.6;0.1;1.0;0.33999999999999997;0.33504223937325883;0.29972997299729975;{1: [('priors_count', 0.0016181229773462784), ('race', 0.1779935275080906), ('unrelated_column_one', 0.8203883495145631)], 2: [('age', 0.1925566343042071), ('c_charge_degree', 0.022653721682847898), ('length_of_stay', 0.07766990291262135), ('priors_count', 0.20711974110032363), ('race', 0.4854368932038835), ('sex', 0.006472491909385114), ('two_year_recid', 0.0048543689320388345), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.4935275080906149), ('age', 0.06957928802588997), ('c_charge_degree', 0.08576051779935275), ('length_of_stay', 0.11974110032362459), ('priors_count', 0.09870550161812297), ('sex', 0.014563106796116505), ('two_year_recid', 0.07928802588996764), ('unrelated_column_two', 0.038834951456310676)]};206.0;213.0;0.499909974792942
1.0;2.0;0.6;0.2;0.0;0.33999999999999997;0.4768808933863608;0.29972997299729975;{1: [('age', 0.12459546925566344), ('length_of_stay', 0.04854368932038835), ('priors_count', 0.05501618122977346), ('race', 0.0372168284789644), ('unrelated_column_one', 0.7346278317152104)], 2: [('age', 0.09546925566343042), ('c_charge_degree', 0.009708737864077669), ('length_of_stay', 0.0889967637540453), ('priors_count', 0.18770226537216828), ('race', 0.5436893203883495), ('sex', 0.003236245954692557), ('two_year_recid', 0.0048543689320388345), ('unrelated_column_one', 0.06634304207119741)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.07281553398058252), ('c_charge_degree', 0.07766990291262135), ('length_of_stay', 0.09223300970873786), ('priors_count', 0.08090614886731391), ('race', 0.06957928802588997), ('sex', 0.014563106796116505), ('two_year_recid', 0.05177993527508091), ('unrelated_column_one', 0.021035598705501618), ('unrelated_column_two', 0.030744336569579287)]};206.0;213.0;0.499909974792942
1.0;2.0;0.6;0.2;1.0;0.33999999999999997;0.33504223937381283;0.29972997299729975;{1: [('age', 0.0048543689320388345), ('race', 0.17475728155339806), ('unrelated_column_one', 0.8203883495145631)], 2: [('age', 0.17637540453074432), ('c_charge_degree', 0.014563106796116505), ('length_of_stay', 0.09870550161812297), ('priors_count', 0.20388349514563106), ('race', 0.4886731391585761), ('sex', 0.0048543689320388345), ('two_year_recid', 0.008090614886731391), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.07766990291262135), ('c_charge_degree', 0.07119741100323625), ('length_of_stay', 0.1423948220064725), ('priors_count', 0.09870550161812297), ('sex', 0.022653721682847898), ('two_year_recid', 0.06634304207119741), ('unrelated_column_two', 0.032362459546925564)]};206.0;213.0;0.499909974792942
1.0;2.0;0.6;0.3;0.0;0.33999999999999997;0.47303585127267433;0.29972997299729975;{1: [('age', 0.11165048543689321), ('length_of_stay', 0.04692556634304207), ('priors_count', 0.06957928802588997), ('race', 0.0372168284789644), ('unrelated_column_one', 0.7346278317152104)], 2: [('age', 0.11812297734627832), ('c_charge_degree', 0.011326860841423949), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.19093851132686085), ('race', 0.5355987055016181), ('sex', 0.0048543689320388345), ('two_year_recid', 0.0016181229773462784), ('unrelated_column_one', 0.06310679611650485), ('unrelated_column_two', 0.009708737864077669)], 3: [('Nothing shown', 0.49029126213592233), ('age', 0.06634304207119741), ('c_charge_degree', 0.05177993527508091), ('length_of_stay', 0.10841423948220065), ('priors_count', 0.07119741100323625), ('race', 0.06472491909385113), ('sex', 0.014563106796116505), ('two_year_recid', 0.05016181229773463), ('unrelated_column_one', 0.024271844660194174), ('unrelated_column_two', 0.05825242718446602)]};206.0;213.0;0.499909974792942
1.0;2.0;0.6;0.3;1.0;0.33999999999999997;0.34350166559299755;0.29972997299729975;{1: [('age', 0.003236245954692557), ('priors_count', 0.0016181229773462784), ('race', 0.1796116504854369), ('unrelated_column_one', 0.8155339805825242)], 2: [('age', 0.1925566343042071), ('c_charge_degree', 0.011326860841423949), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.22330097087378642), ('race', 0.48381877022653724), ('sex', 0.006472491909385114), ('two_year_recid', 0.003236245954692557), ('unrelated_column_one', 0.006472491909385114), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.49029126213592233), ('age', 0.10679611650485436), ('c_charge_degree', 0.05663430420711974), ('length_of_stay', 0.1407766990291262), ('priors_count', 0.09223300970873786), ('sex', 0.016181229773462782), ('two_year_recid', 0.038834951456310676), ('unrelated_column_two', 0.05825242718446602)]};206.0;213.0;0.499909974792942
